#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Description
33757,TYPO3.MailForm,Feature,"",Resolved,Must have,Add I18n support to MailForm,Karsten Dambekalns,Karsten Dambekalns,2012-02-16 20:30,"","",2012-02-07,"","",100,2012-02-07 17:05,"","",454250,"",Make the templates use translations.
